"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"RDHL","Redhill Biopharma Ltd.","7.65","170918862.75","22342335","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rdhl",
"RBZ","Reebonz Holding Limited","2.25","13999419","n/a","2017","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/rbz",
"REED","Reeds, Inc.","1.63","54962856.72","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/reed",
"REG","Regency Centers Corporation","68.06","11403935273.16","n/a","1993","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/reg",
"REGN","Regeneron Pharmaceuticals, Inc.","281.62","30930992321.02","n/a","1991","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/regn",
"RGNX","REGENXBIO Inc.","37.92","1395707485.44","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/rgnx",
"RGLS","Regulus Therapeutics Inc.","0.85","17700942.3","n/a","2012","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rgls",
"REKR","Rekor Systems, Inc.","2.48","50269701.68","n/a","n/a","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/rekr",
"RBNC","Reliant Bancorp, Inc.","24.51","274390969.62","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/rbnc",
"RELV","Reliv&#39; International, Inc.","4.208","7349057.392","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/relv",
"MARK","Remark Holdings, Inc.","1.09","50281873.31","n/a","n/a","Consumer Services","Telecommunications Equipment","https://old.nasdaq.com/symbol/mark",
"RNST","Renasant Corporation","36.2","2109555615.4","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/rnst",
"REGI","Renewable Energy Group, Inc.","15.89","619054442.16","n/a","2012","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/regi",
"RCII","Rent-A-Center Inc.","25.82","1401252071.32","n/a","1995","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/rcii",
"RPAY","Repay Holdings Corporation","13.35","521343358.95","n/a","2018","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/rpay",
"RGEN","Repligen Corporation","79.74","4109065354.08","n/a","1986","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/rgen",
"REPL","Replimune Group, Inc.","12.43","393610642.26","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/repl",
"RBCAA","Republic Bancorp, Inc.","44.93","941135770.16","n/a","1998","Finance","Major Banks","https://old.nasdaq.com/symbol/rbcaa",
"FRBK","Republic First Bancorp, Inc.","4.47","263027217.66","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/frbk",
"REFR","Research Frontiers Incorporated","3.94","122271765.42","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://old.nasdaq.com/symbol/refr",
"RESN","Resonant Inc.","3.05","90198464.35","n/a","2014","Technology","Semiconductors","https://old.nasdaq.com/symbol/resn",
"RECN","Resources Connection, Inc.","17.15","546182807.1","n/a","2000","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/recn",
"HAIR","Restoration Robotics, Inc.","0.642","26230201.704","n/a","2017","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/hair",
"TORC","resTORbio, Inc.","10.26","371634231.6","n/a","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/torc",
"ROIC","Retail Opportunity Investments Corp.","18.22","2082687915.58","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/roic",
"RETO","ReTo Eco-Solutions, Inc.","0.9778","22254728","n/a","2017","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/reto",
"RTRX","Retrophin, Inc.","12.18","523181559.18","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rtrx",
"RVNC","Revance Therapeutics, Inc.","12.97","572009840.04","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rvnc",
"RVEN","Reven Housing REIT, Inc.","5.1002","56299766.4474","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/rven",
"RVLT","Revolution Lighting Technologies, Inc.","0.2998","7050696.4","n/a","n/a","Consumer Durables","Building Products","https://old.nasdaq.com/symbol/rvlt",
"RWLK","ReWalk Robotics Ltd.","3.18","23179369.8","n/a","2014","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/rwlk",
"REXN","Rexahn Pharmaceuticals, Inc.","2.15","8641153.15","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rexn",
"RFIL","RF Industries, Ltd.","8.53","79843794.03","n/a","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/rfil",
"RGCO","RGC Resources Inc.","28.93","233322995.84","n/a","n/a","Public Utilities","Oil & Gas Production","https://old.nasdaq.com/symbol/rgco",
"RBKB","Rhinebeck Bancorp, Inc.","10.53","117233543.7","n/a","2019","Finance","Banks","https://old.nasdaq.com/symbol/rbkb",
"RYTM","Rhythm Pharmaceuticals, Inc.","23.85","823183751.7","n/a","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rytm",
"RBBN","Ribbon Communications Inc. ","5.63","619347314.52","n/a","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/rbbn",
"RIBT","RiceBran Technologies","2.73","93493529.22","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/ribt",
"RELL","Richardson Electronics, Ltd.","5.9","77444998.9","n/a","1983","Technology","Electronic Components","https://old.nasdaq.com/symbol/rell",
"RMBI","Richmond Mutual Bancorporation, Inc.","13.46","182068372.5","n/a","2019","Finance","Major Banks","https://old.nasdaq.com/symbol/rmbi",
"RIGL","Rigel Pharmaceuticals, Inc.","1.65","276554922.6","n/a","2000","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rigl",
"RNET","RigNet, Inc.","8.7","173728412.1","n/a","2010","Consumer Services","Telecommunications Equipment","https://old.nasdaq.com/symbol/rnet",
"RMNI","Rimini Street, Inc.","4.98","331334340","n/a","2015","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/rmni",
"RIOT","Riot Blockchain, Inc","2.12","49938571.6","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/riot",
"REDU","RISE Education Cayman Ltd","8.49","198089138.46","23332054","2017","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/redu",
"RTTR","Ritter Pharmaceuticals, Inc.","0.324","3054331.8","n/a","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rttr",
"RVSB","Riverview Bancorp Inc","7.54","171319242.9","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/rvsb",
"RIVE","Riverview Financial Corporation","11.2806","103417156.62","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/rive",
"RCKT","Rocket Pharmaceuticals, Inc.","14.78","744149869.3","n/a","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/rckt",
"RMTI","Rockwell Medical, Inc.","3.08","196579718.72","n/a","1998","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/rmti",
"RCKY","Rocky Brands, Inc.","31.49","232924255.81","n/a","1993","Consumer Non-Durables","Shoe Manufacturing","https://old.nasdaq.com/symbol/rcky",
"RMCF","Rocky Mountain Chocolate Factory, Inc.","9.34","55720824.18","n/a","n/a","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/rmcf",
"ROKU","Roku, Inc.","147.55","17150337913.8","n/a","2017","Consumer Services","Television Services","https://old.nasdaq.com/symbol/roku",
"ROSE","Rosehill Resources Inc.","1.8","79665609.6","n/a","2016","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/rose",
"ROSEU","Rosehill Resources Inc.","1.85","0","n/a","2016","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/roseu",
"ROSEW","Rosehill Resources Inc.","0.17","0","n/a","2016","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/rosew",
"ROST","Ross Stores, Inc.","109.13","39799231701.04","n/a","1985","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/rost",
"RGLD","Royal Gold, Inc.","121.12","7940601401.44","n/a","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/rgld",
"RTIX","RTI Surgical Holdings, Inc.","3.26","240907365.9","n/a","2000","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/rtix",
"RBCN","Rubicon Technology, Inc.","8.88","23775871.44","n/a","2007","Technology","Semiconductors","https://old.nasdaq.com/symbol/rbcn",
"RUBY","Rubius Therapeutics, Inc.","9.53","759077441.74","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/ruby",
"RUHN","Ruhnn Holding Limited","6.8","68000000","10000000","2019","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/ruhn",
"RMBL","RumbleOn, Inc.","3.05","70672831","n/a","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/rmbl",
"RUSHA","Rush Enterprises, Inc.","41.38","1503554176.06","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/rusha",
"RUSHB","Rush Enterprises, Inc.","43.21","1570047751.27","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/rushb",
"RUTH","Ruth&#39;s Hospitality Group, Inc.","20.13","606487671.24","n/a","2005","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/ruth",
"RYAAY","Ryanair Holdings plc","63.43","6395379035.11","100825777","1997","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/ryaay",
"STBA","S&T Bancorp, Inc.","37.67","1297235838.14","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/stba",
"SANW","S&W Seed Company","2.5","83195547.5","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/sanw",
"SBRA","Sabra Health Care REIT, Inc.","22.05","4178806279.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/sbra",
"SABR","Sabre Corporation","23.52","6436870339.2","n/a","2014","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/sabr",
"SAEX","SAExploration Holdings, Inc.","1.94","8323952.18","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/saex",
"SFET","Safe-T Group Ltd.","0.76","890560.4","1171790","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/sfet",
"SAFT","Safety Insurance Group, Inc.","100.9","1552224814.6","n/a","2002","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/saft",
"SGA","Saga Communications, Inc.","31.14","185153083.92","n/a","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/sga",
"SAGE","Sage Therapeutics, Inc.","159.79","8254270911.47","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sage",
"SAIA","Saia, Inc.","93.83","2430728453.12","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/saia",
"SLRX","Salarius Pharmaceuticals, Inc.","7.05","26418084.3","n/a","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/slrx",
"SALM","Salem Media Group, Inc.","1.78","47377718.88","n/a","1999","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/salm",
"SAL","Salisbury Bancorp, Inc.","39.3","110975811.6","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/sal",
"SAFM","Sanderson Farms, Inc.","149.93","3321360458.13","n/a","1987","Consumer Non-Durables","Meat/Poultry/Fish","https://old.nasdaq.com/symbol/safm",
"SASR","Sandy Spring Bancorp, Inc.","36.05","1284049015.9","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sasr",
"SGMO","Sangamo Therapeutics, Inc.","10.85","1255074585.45","n/a","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/sgmo",
"SANM","Sanmina Corporation","32.58","2267511766.92","n/a","1993","Technology","Electrical Products","https://old.nasdaq.com/symbol/sanm",
"GCVRZ","Sanofi","0.54","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/gcvrz",
"SNY","Sanofi","43.71","9488090273.58","217069098","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sny",
"SPNS","Sapiens International Corporation N.V.","17.44","871686149.76","n/a","1992","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/spns",
"SRPT","Sarepta Therapeutics, Inc.","86","6393275862","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/srpt",
"STSA","Satsuma Pharmaceuticals, Inc.","16.9","272178826.4","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/stsa",
"SVRA","Savara, Inc.","2.64","108761759.04","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/svra",
"SBFG","SB Financial Group, Inc.","16.32","106272070.08","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sbfg",
"SBFGP","SB Financial Group, Inc.","16.238","243488.81","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sbfgp",
"SBBX","SB One Bancorp","23.88","225824276.64","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sbbx",
"SBAC","SBA Communications Corporation","243.515","27542901417.46","n/a","1999","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/sbac",
"SCSC","ScanSource, Inc.","31.1","784998676.5","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","https://old.nasdaq.com/symbol/scsc",
"SMIT","Schmitt Industries, Inc.","2.1","8469043.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/smit",
"SCHN","Schnitzer Steel Industries, Inc.","25.45","681514759.2","n/a","1993","Consumer Durables","Industrial Specialties","https://old.nasdaq.com/symbol/schn",
"SRRK","Scholar Rock Holding Corporation","12.32","365661665.6","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/srrk",
"SCHL","Scholastic Corporation","39.65","1380752924.85","n/a","1992","Consumer Services","Books","https://old.nasdaq.com/symbol/schl",
"SAMA","Schultze Special Purpose Acquisition Corp.","9.99","162337500","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/sama",
"SAMAU","Schultze Special Purpose Acquisition Corp.","10.3","0","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/samau",
"SAMAW","Schultze Special Purpose Acquisition Corp.","0.32","0","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/samaw",
"SGMS","Scientific Games Corp","23.93","2228914263.35","n/a","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/sgms",
"SCPL","SciPlay Corporation","11.82","1492476188.22","n/a","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/scpl",
"SCPH","scPharmaceuticals Inc.","7.25","134711742.5","n/a","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/scph",
"WORX","SCWorx Corp.","3.97","26139194.6","n/a","2016","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/worx",
"SCYX","SCYNEXIS, Inc.","1.1","61279034.3","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/scyx",
"SEAC","SeaChange International, Inc.","2.95","108215572.75","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/seac",
"SBCF","Seacoast Banking Corporation of Florida","25.48","1311216521.16","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sbcf",
"STX","Seagate Technology PLC","56.15","14831732541.4","n/a","2002","Technology","Electronic Components","https://old.nasdaq.com/symbol/stx",
"SHIP","Seanergy Maritime Holdings Corp","0.5796","14871098.0124","n/a","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/ship",
"SHIPW","Seanergy Maritime Holdings Corp","0.008","0","n/a","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/shipw",
"SHIPZ","Seanergy Maritime Holdings Corp","0.17","1023999.93","n/a","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/shipz",
"SHOS","Sears Hometown and Outlet Stores, Inc.","3.65","82862781.8","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/shos",
"SPNE","SeaSpine Holdings Corporation","12.65","241045838.55","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/spne",
"SGEN","Seattle Genetics, Inc.","70.63","11422296384.03","n/a","2001","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/sgen",
"EYES","Second Sight Medical Products, Inc.","0.8869","110495609.8687","n/a","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/eyes",
"EYESW","Second Sight Medical Products, Inc.","0.2799","0","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/eyesw",
"SECO","Secoo Holding Limited","7.4","109103513.2","14743718","2017","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/seco",
"SCWX","SecureWorks Corp.","14.01","1142104040.31","n/a","2016","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/scwx",
"SNFCA","Security National Financial Corporation","4.845","85182202.77","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/snfca",
"SEEL","Seelos Therapeutics, Inc.","1.24","33417882.2","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/seel",
"SEIC","SEI Investments Company","60.63","9156573115.26","n/a","1981","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/seic",
"SLCT","Select Bancorp, Inc.","10.94","210726159.66","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/slct",
"SIC","Select Interior Concepts, Inc.","13.36","334496123.6","n/a","n/a","Basic Industries","Homebuilding","https://old.nasdaq.com/symbol/sic",
"SELB","Selecta Biosciences, Inc.","1.93","92912371.25","n/a","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/selb",
"SIGI","Selective Insurance Group, Inc.","75.37","4474718633.51","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/sigi",
"SLS","SELLAS Life Sciences Group, Inc. ","0.1355","30696808.476","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sls",
"LEDS","SemiLEDS Corporation","2.45","8793086.75","n/a","2010","Technology","Semiconductors","https://old.nasdaq.com/symbol/leds",
"SMTC","Semtech Corporation","48.89","3252672967.15","n/a","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/smtc",
"SENEA","Seneca Foods Corp.","31.6","293685122.8","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/senea",
"SENEB","Seneca Foods Corp.","30.85","286714748.05","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/seneb",
"SNES","SenesTech, Inc.","0.87","24609995.37","n/a","2016","Basic Industries","Agricultural Chemicals","https://old.nasdaq.com/symbol/snes",
"SNH","Senior Housing Properties Trust","8.88","2111112099.12","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/snh",
"SNHNI","Senior Housing Properties Trust","24","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/snhni",
"SNHNL","Senior Housing Properties Trust","25.325","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/snhnl",
"AIHS","Senmiao Technology Limited","0.3836","10635929.8976","n/a","2018","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/aihs",
"SRTS","Sensus Healthcare, Inc.","6.37","105086081.1","n/a","2016","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/srts",
"SRTSW","Sensus Healthcare, Inc.","0.29","0","n/a","2016","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/srtsw",
"STNL","Sentinel Energy Services Inc.","10.27","442893750","n/a","2017","Finance","Business Services","https://old.nasdaq.com/symbol/stnl",
"STNLU","Sentinel Energy Services Inc.","10.25","0","n/a","2017","Finance","Business Services","https://old.nasdaq.com/symbol/stnlu",
"STNLW","Sentinel Energy Services Inc.","0.52","0","n/a","2017","Finance","Business Services","https://old.nasdaq.com/symbol/stnlw",
"SQBG","Sequential Brands Group, Inc.","0.305","19948490.84","n/a","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/sqbg",
"MCRB","Seres Therapeutics, Inc.","3.79","264971823.9","n/a","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mcrb",
"SREV","ServiceSource International, Inc.","0.925","87026202.425","n/a","2011","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/srev",
"SFBS","ServisFirst Bancshares, Inc.","34.09","1825058671.38","n/a","2014","Finance","Major Banks","https://old.nasdaq.com/symbol/sfbs",
"SESN","Sesen Bio, Inc.","1.13","114430462.48","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sesn",
"SVBI","Severn Bancorp Inc","7.975","101900857.575","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/svbi",
"SGBX","SG Blocks, Inc.","0.5501","3304885.8291","n/a","2017","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/sgbx",
"SGOC","SGOCO Group, Ltd","0.985","78826247.295","n/a","2010","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/sgoc",
"SMED","Sharps Compliance Corp.","4","64550052","n/a","n/a","Basic Industries","Environmental Services","https://old.nasdaq.com/symbol/smed",
"SHSP","SharpSpring, Inc.","11.87","129930040.82","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/shsp",
"SHEN","Shenandoah Telecommunications Co","33.38","1664223789.32","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/shen",
"PIXY","ShiftPixy, Inc.","0.49","17739032.43","n/a","2017","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/pixy",
"SHLO","Shiloh Industries, Inc.","4","95164800","n/a","1993","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/shlo",
"SCCI","Shimmick Construction Company, Inc.","n/a","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/scci",
"TYHT","Shineco, Inc.","0.6347","14516713.6884","n/a","2016","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/tyht",
"SWAV","ShockWave Medical, Inc.","30.67","859583888.21","n/a","2019","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/swav",
"SCVL","Shoe Carnival, Inc.","32.12","471259500.8","n/a","1993","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/scvl",
"SHBI","Shore Bancshares Inc","16.79","214560618.88","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/shbi",
"SSTI","ShotSpotter, Inc.","27.89","320098131.85","n/a","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ssti",
"SFLY","Shutterfly, Inc.","50.91","1751083712.43","n/a","2006","Miscellaneous","Other Consumer Services","https://old.nasdaq.com/symbol/sfly",
"SIBN","SI-BONE, Inc.","18.9","468742150.8","n/a","2018","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/sibn",
"SIEB","Siebert Financial Corp.","9.82","266683586.16","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/sieb",
"SNNA","Sienna Biopharmaceuticals, Inc.","0.7055","21805270.881","n/a","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/snna",
"SIEN","Sientra, Inc.","7.1","349970679.5","n/a","2014","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/sien",
"BSRR","Sierra Bancorp","26.85","411832549.5","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/bsrr",
"SRRA","Sierra Oncology, Inc.","0.4576","34177358.3008","n/a","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/srra",
"SWIR","Sierra Wireless, Inc.","11.29","408303933.84","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/swir",
"SIFY","Sify Technologies Limited","1.37","35223843.95","25710835","n/a","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/sify",
"SIGA","SIGA Technologies Inc.","5.7","461965186.8","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/siga",
"SGLB","Sigma Labs, Inc.","0.82","11326323.8","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://old.nasdaq.com/symbol/sglb",
"SGLBW","Sigma Labs, Inc.","0.25","0","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://old.nasdaq.com/symbol/sglbw",
"SGMA","SigmaTron International, Inc.","4.17","17691258.36","n/a","1994","Technology","Electrical Products","https://old.nasdaq.com/symbol/sgma",
"SBNY","Signature Bank","121.16","6631510133.04","n/a","2004","Finance","Major Banks","https://old.nasdaq.com/symbol/sbny",
"SLGN","Silgan Holdings Inc.","30.01","3336387138.46","n/a","1997","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/slgn",
"SILC","Silicom Ltd","32.66","246914956.24","n/a","n/a","Technology","Computer Communications Equipment","https://old.nasdaq.com/symbol/silc",
"SLAB","Silicon Laboratories, Inc.","114.38","4957671507.46","n/a","2000","Technology","Semiconductors","https://old.nasdaq.com/symbol/slab",
"SIMO","Silicon Motion Technology Corporation","34.08","1242024129.6","36444370","2005","Technology","Semiconductors","https://old.nasdaq.com/symbol/simo",
"SILK","Silk Road Medical, Inc.","36.2","1113565684.6","n/a","2019","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/silk",
"SSPKU","Silver Spike Acquisition Corp.","10.0273","250682500","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/sspku",
"SAMG","Silvercrest Asset Management Group Inc.","12.88","181856223.36","n/a","2013","Finance","Investment Managers","https://old.nasdaq.com/symbol/samg",
"SSNT","SilverSun Technologies, Inc.","3.5","15752642.5","n/a","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/ssnt",
"SFNC","Simmons First National Corporation","25.54","2467380400.42","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sfnc",
"SLP","Simulations Plus, Inc.","34.53","605362246.11","n/a","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/slp",
"SINA","Sina Corporation","45.67","3168042953.8","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/sina",
"SBGI","Sinclair Broadcast Group, Inc.","44.06","4057521485.14","n/a","1995","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/sbgi",
